fact_unit,2012-11-14,2013-02-28,2013-05-03,2013-08-02,2013-09-06,2013-11-07,2014-02-26,2014-05-05,2014-07-31,2014-10-31,2015-02-26,2015-04-29,2015-07-29,2015-10-30,2016-02-24,2016-04-29,2016-08-02,2016-11-01,2017-02-22,2017-05-02,2017-08-01,2017-10-31,2018-02-28,2018-05-01,2018-07-31,2018-10-30,2019-02-27,2019-04-30,2019-07-30,2019-10-29,2020-02-26,2020-04-30,2020-07-29,2020-11-03,2021-02-24,2021-05-04,2021-08-03,2021-11-02,2022-02-23,2022-05-03,2022-08-02,2022-11-01,2023-02-23,2023-05-02,2023-08-01,2023-10-31,2024-02-29,2024-04-30,2024-08-01,2024-10-31,2025-02-27,2025-05-02,2025-08-05,2025-11-04
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,261000000.0,,,261000000.0,,1540000000.0,,,,570000000.0,,,,340000000.0,,,,241000000.0,,,,302000000.0,,,,1701000000.0,,,,303000000.0,,,,746000000.0,,,,715000000.0,,,,1035000000.0,,,,704000000.0,,,,503000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,1008000000.0,,,1008000000.0,,250000000.0,,,,1548000000.0,,,,576000000.0,,,,340000000.0,,,,241000000.0,,,,302000000.0,,,,1704000000.0,,,,306000000.0,,,,695000000.0,,,,682000000.0,,,,1073000000.0,,,,705000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,568000000.0,,,568000000.0,,1005000000.0,,,,242000000.0,,,,1544000000.0,,,,573000000.0,,,,340000000.0,,,,241000000.0,,,,981000000.0,,,,1708000000.0,,,,306000000.0,,,,659000000.0,,,,706000000.0,,,,1015000000.0,,,
MachineryAndEquipmentGross / USD,,4669000000.0,,,4669000000.0,,5522000000.0,,,,5504000000.0,,,,5621000000.0,,,,5501000000.0,5670000000.0,5670000000.0,5670000000.0,5670000000.0,6014000000.0,6014000000.0,6014000000.0,6014000000.0,6106000000.0,6106000000.0,6106000000.0,6106000000.0,6266000000.0,6266000000.0,6266000000.0,6266000000.0,5404000000.0,5404000000.0,5404000000.0,5404000000.0,5591000000.0,5591000000.0,5591000000.0,5591000000.0,5885000000.0,5885000000.0,5885000000.0,5885000000.0,6497000000.0,6497000000.0,6497000000.0,6497000000.0,6823000000.0,6823000000.0,6823000000.0
MinorityInterest / USD,,23000000.0,42000000.0,42000000.0,23000000.0,42000000.0,65000000.0,72000000.0,72000000.0,72000000.0,72000000.0,53000000.0,53000000.0,53000000.0,53000000.0,45000000.0,45000000.0,45000000.0,45000000.0,44000000.0,44000000.0,44000000.0,44000000.0,37000000.0,37000000.0,37000000.0,37000000.0,35000000.0,35000000.0,35000000.0,35000000.0,51000000.0,51000000.0,51000000.0,51000000.0,43000000.0,43000000.0,43000000.0,43000000.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,33000000.0,33000000.0,33000000.0,33000000.0,43000000.0,43000000.0,43000000.0
MoneyMarketFundsAtCarryingValue / USD,,228000000.0,,,228000000.0,,228000000.0,,,,512000000.0,,,,131000000.0,,,,55000000.0,,,,54000000.0,,,,99000000.0,,,,46000000.0,,,,71000000.0,,,,496000000.0,,,,43000000.0,,,,13000000.0,,,,1822000000.0,,,
NetCashProvidedByUsedInFinancingActivities / USD,30763.0,-261000000.0,-69000000.0,345000000.0,-261000000.0,-96000000.0,-381000000.0,-810000000.0,-1250000000.0,-1485000000.0,5480000000.0,-443000000.0,-1078000000.0,-1480000000.0,-1736000000.0,-127000000.0,-912000000.0,-1589000000.0,-2130000000.0,-177000000.0,-882000000.0,-1343000000.0,-2305000000.0,-563000000.0,-689000000.0,-1115000000.0,-1738000000.0,-443000000.0,-1168000000.0,-1868000000.0,-2442000000.0,-471000000.0,-599000000.0,-1423000000.0,-2581000000.0,-1530000000.0,-2034000000.0,-2619000000.0,-1494000000.0,1875000000.0,3453000000.0,166000000.0,-3258000000.0,652000000.0,492000000.0,-445000000.0,-535000000.0,-281000000.0,-113000000.0,-507000000.0,-1340000000.0,-536000000.0,-839000000.0,-2692000000.0
NetCashProvidedByUsedInInvestingActivities / USD,,-1012000000.0,141000000.0,-582000000.0,-1012000000.0,-857000000.0,-800000000.0,773000000.0,606000000.0,143000000.0,-6972000000.0,304000000.0,148000000.0,293000000.0,-202000000.0,-53000000.0,-207000000.0,-373000000.0,143000000.0,-159000000.0,-204000000.0,-371000000.0,-575000000.0,-229000000.0,-586000000.0,-435000000.0,-529000000.0,-137000000.0,-37000000.0,-256000000.0,-217000000.0,-68000000.0,-710000000.0,-832000000.0,-398000000.0,1100000000.0,900000000.0,709000000.0,-1866000000.0,-2201000000.0,-4483000000.0,-1688000000.0,397000000.0,-762000000.0,-822000000.0,-983000000.0,-1764000000.0,-124000000.0,-1030000000.0,-1782000000.0,-1200000000.0,33000000.0,-511000000.0,0.0
NetCashProvidedByUsedInOperatingActivities / USD,-7690.0,1282000000.0,-98000000.0,371000000.0,1282000000.0,977000000.0,1248000000.0,100000000.0,709000000.0,1413000000.0,1664000000.0,12000000.0,645000000.0,934000000.0,2285000000.0,77000000.0,656000000.0,1629000000.0,1878000000.0,388000000.0,1133000000.0,1932000000.0,2409000000.0,463000000.0,1037000000.0,1787000000.0,2570000000.0,339000000.0,838000000.0,1838000000.0,2666000000.0,551000000.0,1431000000.0,2514000000.0,2658000000.0,323000000.0,1080000000.0,2001000000.0,3451000000.0,260000000.0,897000000.0,1368000000.0,2944000000.0,42000000.0,382000000.0,1347000000.0,2163000000.0,335000000.0,1185000000.0,2326000000.0,2533000000.0,475000000.0,1421000000.0,2730000000.0
NetIncomeLoss / USD,,929000000.0,,,929000000.0,,,,,,,439000000.0,610000000.0,1212000000.0,,466000000.0,1001000000.0,1447000000.0,,404000000.0,895000000.0,1418000000.0,,434000000.0,950000000.0,2351000000.0,2145000000.0,488000000.0,1098000000.0,1514000000.0,,522000000.0,1158000000.0,1759000000.0,2145000000.0,438000000.0,489000000.0,935000000.0,2211000000.0,458000000.0,964000000.0,1593000000.0,1410000000.0,532000000.0,1133000000.0,1741000000.0,2144000000.0,638000000.0,1382000000.0,2273000000.0,2462000000.0,821000000.0,1814000000.0,2823000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,8000000.0,0.0,0.0,8000000.0,2000000.0,2000000.0,2000000.0,5000000.0,9000000.0,3000000.0,2000000.0,3000000.0,6000000.0,12000000.0,1000000.0,1000000.0,0.0,10000000.0,-1000000.0,0.0,-1000000.0,2000000.0,0.0,1000000.0,1000000.0,3000000.0,-1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,0.0,3000000.0,4000000.0,2000000.0,1000000.0,1000000.0,2000000.0,5000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,3000000.0,4000000.0,4000000.0,1000000.0,2000000.0,4000000.0
NumberOfCountriesInWhichEntityOperates / country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,170.0,,,,170.0,,,,160.0,,,,160.0,,,
OciBeforeReclassificationsNetOfTaxAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,-537000000.0,,41000000.0,-13000000.0,-300000000.0,,-756000000.0,-650000000.0,-420000000.0,-125000000.0,-66000000.0,99000000.0,-72000000.0,55000000.0,87000000.0,-378000000.0,-924000000.0,-395000000.0,136000000.0,201000000.0,50000000.0,88000000.0,-39000000.0,-164000000.0,-49000000.0,-450000000.0,76000000.0,228000000.0,184000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,78000000.0,119000000.0,166000000.0,,,,166000000.0,,,,166000000.0,,,,184000000.0,,,,164000000.0,,,,179000000.0,,,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,432000000.0,432000000.0,457000000.0,452000000.0,,,,452000000.0,,,,442000000.0,,,,457000000.0,,,,586000000.0,,,,668000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000000.0,121000000.0,124000000.0,121000000.0,,,,121000000.0,,,,116000000.0,,,,120000000.0,,,,127000000.0,,,,135000000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,331000000.0,331000000.0,331000000.0,331000000.0,326000000.0,326000000.0,326000000.0,326000000.0,337000000.0,337000000.0,337000000.0,337000000.0,459000000.0,459000000.0,459000000.0,459000000.0,533000000.0,533000000.0,533000000.0,533000000.0,669000000.0,669000000.0,669000000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,118000000.0,168000000.0,,,,168000000.0,,,,168000000.0,,,,144000000.0,,,,158000000.0,,,,159000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,436000000.0,436000000.0,436000000.0,436000000.0,428000000.0,428000000.0,428000000.0,428000000.0,442000000.0,442000000.0,442000000.0,442000000.0,570000000.0,570000000.0,570000000.0,570000000.0,648000000.0,648000000.0,648000000.0,648000000.0,806000000.0,806000000.0,806000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.036,0.036,0.037,,,,0.037,,,,0.033,,,,0.026,,,,0.033,,,,0.04,,,
OtherAssetsNoncurrent / USD,,582000000.0,1698000000.0,1704000000.0,582000000.0,1704000000.0,1748000000.0,1006000000.0,1006000000.0,1006000000.0,1006000000.0,1002000000.0,1002000000.0,1002000000.0,1002000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,960000000.0,1698000000.0,1698000000.0,1698000000.0,1698000000.0,1568000000.0,1568000000.0,1568000000.0,1568000000.0,1679000000.0,1679000000.0,1679000000.0,1679000000.0,1750000000.0,1750000000.0,1750000000.0,1750000000.0,2012000000.0,2012000000.0,2012000000.0,2012000000.0,1940000000.0,1940000000.0,1940000000.0,1940000000.0,2052000000.0,2052000000.0,2052000000.0,2052000000.0,2066000000.0,2066000000.0,2066000000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,,62000000.0,,,62000000.0,,353000000.0,,,,152000000.0,,,,-429000000.0,,,,315000000.0,,,,-111000000.0,,,,6000000.0,,,,-241000000.0,,,,,,,,,,,,,,,,,,5000000.0,-14000000.0,-175000000.0,-17000000.0,-30000000.0,-15000000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176000000.0,11000000.0,-647000000.0,-53000000.0,-178000000.0,-34000000.0
OtherComprehensiveIncomeLossBeforeTax / USD,,-174000000.0,,,-174000000.0,,-806000000.0,,,,-73000000.0,,,,652000000.0,,,,-1434000000.0,,,,-899000000.0,,,,-549000000.0,,,,1128000000.0,,,,-783000000.0,,,,-187000000.0,,,,55000000.0,,,,735000000.0,,,,-205000000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,-7000000.0,159000000.0,-4000000.0,-14000000.0,-21000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,0.0,-140000000.0,-160000000.0,,-140000000.0,,-616000000.0,,,,0.0,,,,404000000.0,,,,-1339000000.0,,,,-964000000.0,,,,-585000000.0,,,,1044000000.0,,,,-741000000.0,,,,-145000000.0,,,,95000000.0,,,,562000000.0,,,,-313000000.0,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,,-140000000.0,226000000.0,-16000000.0,-140000000.0,156000000.0,-616000000.0,-235000000.0,-306000000.0,16000000.0,0.0,3000000.0,86000000.0,-481000000.0,404000000.0,-634000000.0,-404000000.0,-716000000.0,-1339000000.0,273000000.0,18000000.0,42000000.0,-964000000.0,263000000.0,586000000.0,785000000.0,-585000000.0,296000000.0,296000000.0,296000000.0,1044000000.0,67000000.0,67000000.0,67000000.0,-741000000.0,-676000000.0,-676000000.0,-676000000.0,-145000000.0,-30000000.0,-30000000.0,-30000000.0,95000000.0,116000000.0,116000000.0,116000000.0,562000000.0,132000000.0,132000000.0,132000000.0,-313000000.0,-40000000.0,-40000000.0,-40000000.0
OtherLiabilitiesCurrent / USD,,1319000000.0,2018000000.0,2057000000.0,1319000000.0,2008000000.0,2103000000.0,1913000000.0,1913000000.0,1913000000.0,1913000000.0,1985000000.0,1985000000.0,1985000000.0,1985000000.0,1833000000.0,1833000000.0,1833000000.0,1833000000.0,1822000000.0,1822000000.0,1822000000.0,1822000000.0,1872000000.0,1872000000.0,1872000000.0,1872000000.0,1814000000.0,1814000000.0,1814000000.0,1814000000.0,1741000000.0,1741000000.0,1741000000.0,1741000000.0,2027000000.0,2027000000.0,2027000000.0,2027000000.0,2166000000.0,2166000000.0,2166000000.0,2166000000.0,2488000000.0,2488000000.0,2488000000.0,2488000000.0,2680000000.0,2680000000.0,2680000000.0,2680000000.0,2835000000.0,2835000000.0,2835000000.0
OtherLiabilitiesNoncurrent / USD,,501000000.0,774000000.0,812000000.0,501000000.0,812000000.0,1059000000.0,1299000000.0,1299000000.0,1299000000.0,1299000000.0,1085000000.0,1085000000.0,1085000000.0,1085000000.0,978000000.0,978000000.0,978000000.0,978000000.0,934000000.0,934000000.0,934000000.0,934000000.0,965000000.0,965000000.0,965000000.0,965000000.0,1054000000.0,1054000000.0,1054000000.0,1054000000.0,1204000000.0,1204000000.0,1204000000.0,1204000000.0,1439000000.0,1439000000.0,1439000000.0,1439000000.0,1502000000.0,1502000000.0,1502000000.0,1502000000.0,1444000000.0,1444000000.0,1444000000.0,1444000000.0,1489000000.0,1489000000.0,1489000000.0,1489000000.0,1667000000.0,1667000000.0,1667000000.0
OtherNonoperatingIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,36000000.0,26000000.0,58000000.0,
OtherOperatingActivitiesCashFlowStatement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,28000000.0,66000000.0,,27000000.0,120000000.0,149000000.0,,-25000000.0,-9000000.0,0.0,,91000000.0,-5000000.0,12000000.0,22000000.0,-31000000.0,12000000.0,-56000000.0,40000000.0,-34000000.0,-11000000.0,45000000.0
OtherPostretirementBenefitsPayments / USD,,82000000.0,,35000000.0,82000000.0,34000000.0,223000000.0,,29000000.0,45000000.0,43000000.0,12000000.0,24000000.0,38000000.0,59000000.0,9000000.0,16000000.0,24000000.0,40000000.0,11000000.0,18000000.0,26000000.0,31000000.0,6000000.0,11000000.0,14000000.0,30000000.0,5000000.0,12000000.0,26000000.0,20000000.0,5000000.0,6000000.0,11000000.0,25000000.0,4000000.0,9000000.0,16000000.0,15000000.0,6000000.0,13000000.0,15000000.0,23000000.0,6000000.0,12000000.0,18000000.0,20000000.0,5000000.0,10000000.0,15000000.0,24000000.0,4000000.0,8000000.0,13000000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent / USD,,642000000.0,732000000.0,740000000.0,642000000.0,740000000.0,742000000.0,668000000.0,668000000.0,668000000.0,668000000.0,513000000.0,513000000.0,513000000.0,513000000.0,440000000.0,440000000.0,440000000.0,440000000.0,368000000.0,368000000.0,368000000.0,368000000.0,362000000.0,362000000.0,362000000.0,362000000.0,321000000.0,321000000.0,321000000.0,321000000.0,328000000.0,328000000.0,328000000.0,328000000.0,330000000.0,330000000.0,330000000.0,330000000.0,263000000.0,263000000.0,263000000.0,263000000.0,177000000.0,177000000.0,177000000.0,177000000.0,180000000.0,180000000.0,180000000.0,180000000.0,164000000.0,164000000.0,164000000.0
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,122000000.0,0.0,-51000000.0,-50000000.0,-26000000.0,110000000.0,16000000.0,82000000.0,28000000.0,-54000000.0,17000000.0,-30000000.0,3000000.0,-94000000.0,0.0,9000000.0,34000000.0,27000000.0,-41000000.0,-42000000.0,-61000000.0,47000000.0,-11000000.0,-1000000.0,
PaymentsForProceedsFromOtherInvestingActivities / USD,,4000000.0,16000000.0,24000000.0,4000000.0,38000000.0,25000000.0,-2000000.0,52000000.0,61000000.0,49000000.0,20000000.0,51000000.0,56000000.0,68000000.0,9000000.0,33000000.0,44000000.0,31000000.0,-4000000.0,-3000000.0,-3000000.0,35000000.0,20000000.0,31000000.0,63000000.0,-8000000.0,37000000.0,41000000.0,52000000.0,6000000.0,-14000000.0,-2000000.0,8000000.0,78000000.0,9000000.0,18000000.0,40000000.0,36000000.0,5000000.0,36000000.0,53000000.0,68000000.0,21000000.0,41000000.0,58000000.0,90000000.0,14000000.0,8000000.0,20000000.0,80000000.0,3000000.0,7000000.0,27000000.0
PaymentsForProceedsFromShortTermInvestments / USD,,392000000.0,,,392000000.0,-89000000.0,-103000000.0,-132000000.0,-148000000.0,185000000.0,-603000000.0,-431000000.0,-162000000.0,-445000000.0,288000000.0,-99000000.0,-109000000.0,-76000000.0,-522000000.0,53000000.0,-38000000.0,29000000.0,-37000000.0,93000000.0,309000000.0,621000000.0,40000000.0,-31000000.0,-284000000.0,-329000000.0,298000000.0,-16000000.0,221000000.0,132000000.0,-355000000.0,-30000000.0,-4000000.0,121000000.0,70000000.0,280000000.0,-401000000.0,-264000000.0,441000000.0,1000000.0,4000000.0,45000000.0,-379000000.0,27000000.0,719000000.0,1304000000.0,19000000.0,-150000000.0,126000000.0,-595000000.0
PaymentsForRepurchaseOfCommonStock / USD,,0.0,,,0.0,,343000000.0,,0.0,0.0,-159000000.0,0.0,99000000.0,267000000.0,0.0,170000000.0,170000000.0,454000000.0,650000000.0,100000000.0,295000000.0,567000000.0,682000000.0,255000000.0,465000000.0,789000000.0,730000000.0,300000000.0,600000000.0,600000000.0,850000000.0,180000000.0,440000000.0,978000000.0,1271000000.0,1300000000.0,1300000000.0,1464000000.0,1029000000.0,59000000.0,76000000.0,122000000.0,1608000000.0,86000000.0,186000000.0,286000000.0,122000000.0,0.0,0.0,0.0,286000000.0,138000000.0,738000000.0,1615000000.0
PaymentsOfDividends / USD,,363000000.0,127000000.0,255000000.0,363000000.0,384000000.0,462000000.0,194000000.0,397000000.0,597000000.0,512000000.0,229000000.0,467000000.0,700000000.0,796000000.0,251000000.0,514000000.0,771000000.0,929000000.0,256000000.0,521000000.0,780000000.0,1026000000.0,263000000.0,537000000.0,803000000.0,1037000000.0,284000000.0,578000000.0,864000000.0,1068000000.0,302000000.0,609000000.0,907000000.0,1149000000.0,291000000.0,592000000.0,884000000.0,1201000000.0,300000000.0,613000000.0,916000000.0,1175000000.0,320000000.0,654000000.0,977000000.0,1219000000.0,334000000.0,692000000.0,1035000000.0,1299000000.0,368000000.0,756000000.0,1130000000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,-17000000.0,17000000.0,18000000.0,38000000.0,20000000.0,21000000.0,21000000.0,18000000.0,23000000.0,23000000.0,24000000.0,22000000.0,35000000.0,44000000.0,45000000.0,24000000.0,29000000.0,34000000.0,36000000.0,46000000.0,37000000.0,44000000.0,46000000.0,37000000.0,50000000.0,58000000.0,60000000.0,47000000.0,40000000.0,47000000.0,49000000.0,60000000.0,56000000.0,63000000.0,67000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,222000000.0,0.0,365000000.0,222000000.0,554000000.0,325000000.0,,,,6936000000.0,0.0,0.0,0.0,9000000.0,38000000.0,38000000.0,38000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,72000000.0,,,,0.0,,0.0,0.0,0.0,0.0,243000000.0,277000000.0,0.0,195000000.0,195000000.0,200000000.0,1180000000.0,1700000000.0,4500000000.0,4500000000.0,200000000.0,612000000.0,612000000.0,612000000.0,4500000000.0,,0.0,0.0,610000000.0,,51000000.0,50000000.0
PaymentsToAcquireInvestments / USD,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15000000.0,19000000.0,11000000.0,80000000.0,122000000.0,124000000.0,19000000.0,17000000.0,17000000.0,42000000.0,124000000.0,,68000000.0,68000000.0,42000000.0,0.0,68000000.0,68000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,394000000.0,105000000.0,231000000.0,394000000.0,357000000.0,568000000.0,122000000.0,251000000.0,372000000.0,593000000.0,110000000.0,236000000.0,378000000.0,614000000.0,105000000.0,246000000.0,368000000.0,632000000.0,111000000.0,246000000.0,346000000.0,506000000.0,116000000.0,246000000.0,351000000.0,497000000.0,131000000.0,280000000.0,411000000.0,520000000.0,149000000.0,298000000.0,441000000.0,565000000.0,112000000.0,202000000.0,291000000.0,587000000.0,119000000.0,272000000.0,412000000.0,389000000.0,115000000.0,254000000.0,389000000.0,575000000.0,126000000.0,286000000.0,514000000.0,598000000.0,183000000.0,370000000.0,553000000.0
PensionAndOtherPostretirementBenefitExpense / USD,,120000000.0,41000000.0,80000000.0,120000000.0,121000000.0,142000000.0,87000000.0,179000000.0,286000000.0,,99000000.0,180000000.0,260000000.0,,76000000.0,158000000.0,244000000.0,,59000000.0,116000000.0,177000000.0,,51000000.0,104000000.0,161000000.0,,43000000.0,82000000.0,123000000.0,,36000000.0,75000000.0,115000000.0,159000000.0,54000000.0,109000000.0,159000000.0,157000000.0,14000000.0,27000000.0,41000000.0,210000000.0,6000000.0,21000000.0,39000000.0,53000000.0,4000000.0,9000000.0,13000000.0,54000000.0,4000000.0,11000000.0,18000000.0
PensionContributions / USD,,403000000.0,330000000.0,355000000.0,403000000.0,383000000.0,372000000.0,208000000.0,244000000.0,303000000.0,413000000.0,272000000.0,304000000.0,333000000.0,341000000.0,223000000.0,258000000.0,290000000.0,362000000.0,42000000.0,74000000.0,114000000.0,330000000.0,128000000.0,160000000.0,447000000.0,262000000.0,40000000.0,72000000.0,99000000.0,473000000.0,39000000.0,62000000.0,89000000.0,126000000.0,38000000.0,65000000.0,92000000.0,119000000.0,243000000.0,268000000.0,318000000.0,122000000.0,32000000.0,55000000.0,80000000.0,343000000.0,29000000.0,51000000.0,83000000.0,116000000.0,46000000.0,64000000.0,89000000.0
PrepaidExpenseAndOtherAssetsCurrent / USD,,199000000.0,432000000.0,429000000.0,199000000.0,429000000.0,421000000.0,415000000.0,415000000.0,415000000.0,415000000.0,386000000.0,386000000.0,386000000.0,386000000.0,369000000.0,369000000.0,369000000.0,369000000.0,381000000.0,381000000.0,381000000.0,381000000.0,679000000.0,679000000.0,679000000.0,679000000.0,507000000.0,507000000.0,507000000.0,507000000.0,518000000.0,518000000.0,518000000.0,518000000.0,576000000.0,576000000.0,576000000.0,576000000.0,677000000.0,677000000.0,677000000.0,677000000.0,685000000.0,685000000.0,685000000.0,685000000.0,851000000.0,851000000.0,851000000.0,851000000.0,874000000.0,874000000.0,874000000.0
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,9000000.0,1000000.0,,33000000.0,33000000.0
ProceedsFromIssuanceOfDebt / USD,,55000000.0,,,55000000.0,600000000.0,381000000.0,,28000000.0,6000000.0,7156000000.0,0.0,0.0,0.0,9000000.0,266000000.0,137000000.0,1000000.0,0.0,418000000.0,151000000.0,633000000.0,425000000.0,194000000.0,832000000.0,1000000000.0,631000000.0,179000000.0,500000000.0,80000000.0,1000000000.0,342000000.0,1232000000.0,1232000000.0,410000000.0,83000000.0,0.0,0.0,1232000000.0,1798000000.0,1798000000.0,1798000000.0,0.0,0.0,0.0,1995000000.0,1798000000.0,318000000.0,818000000.0,818000000.0,1995000000.0,,1084000000.0,1084000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,-8000000.0,3000000.0,-47000000.0,-8000000.0,0.0,-4000000.0,-1000000.0,-4000000.0,-4000000.0,2000000.0,0.0,0.0,-3000000.0,-6000000.0,-2000000.0,-7000000.0,-8000000.0,-43000000.0,2000000.0,3000000.0,-5000000.0,-9000000.0,-3000000.0,-4000000.0,-8000000.0,-5000000.0,-1000000.0,-2000000.0,-2000000.0,-14000000.0,-1000000.0,-6000000.0,-8000000.0,-2000000.0,-3000000.0,-4000000.0,-6000000.0,-9000000.0,-8000000.0,-14000000.0,-15000000.0,-6000000.0,-1000000.0,-1000000.0,-22000000.0,-15000000.0,-1000000.0,-7000000.0,-9000000.0,-23000000.0,-4000000.0,-8000000.0,-1000000.0
ProceedsFromRepaymentsOfShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116000000.0,-253000000.0,-159000000.0,463000000.0,3380000000.0,430000000.0,-254000000.0,1105000000.0,1384000000.0,896000000.0,20000000.0,-236000000.0,-225000000.0,-295000000.0,317000000.0,-7000000.0,-4000000.0,-6000000.0
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,30000000.0,12000000.0,4000000.0,92000000.0,166000000.0,44000000.0,3000000.0,0.0,54000000.0,163000000.0,58000000.0,77000000.0,84000000.0
ProceedsFromStockOptionsExercised / USD,,157000000.0,43000000.0,44000000.0,157000000.0,54000000.0,71000000.0,56000000.0,78000000.0,98000000.0,95000000.0,23000000.0,44000000.0,50000000.0,121000000.0,33000000.0,46000000.0,48000000.0,54000000.0,17000000.0,37000000.0,60000000.0,52000000.0,38000000.0,49000000.0,59000000.0,74000000.0,19000000.0,21000000.0,28000000.0,66000000.0,20000000.0,25000000.0,40000000.0,29000000.0,14000000.0,17000000.0,31000000.0,66000000.0,21000000.0,31000000.0,48000000.0,71000000.0,8000000.0,13000000.0,16000000.0,63000000.0,17000000.0,46000000.0,73000000.0,28000000.0,41000000.0,46000000.0,54000000.0
ProductWarrantyAccrual / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000000.0,,,,188000000.0,,,,176000000.0,,,,187000000.0,,,,151000000.0,,,,125000000.0,,,
ProductWarrantyAccrualPayments / USD,,-91000000.0,,,-91000000.0,,94000000.0,,,,84000000.0,,,,99000000.0,,,,120000000.0,,,,114000000.0,,,,130000000.0,,,,156000000.0,,,,145000000.0,,,,175000000.0,,,,130000000.0,,,,112000000.0,,,,81000000.0,,,
ProductWarrantyAccrualWarrantiesIssued / USD,,99000000.0,,,99000000.0,,98000000.0,,,,85000000.0,,,,107000000.0,,,,125000000.0,,,,104000000.0,,,,117000000.0,,,,163000000.0,,,,139000000.0,,,,204000000.0,,,,100000000.0,,,,65000000.0,,,,83000000.0,,,
ProfitLoss / USD,,937000000.0,311000000.0,693000000.0,937000000.0,1040000000.0,1352000000.0,380000000.0,877000000.0,1391000000.0,1220000000.0,441000000.0,613000000.0,1218000000.0,1873000000.0,467000000.0,1002000000.0,1447000000.0,1803000000.0,403000000.0,895000000.0,1417000000.0,1974000000.0,434000000.0,951000000.0,2352000000.0,1919000000.0,487000000.0,487000000.0,487000000.0,2986000000.0,522000000.0,522000000.0,522000000.0,2146000000.0,438000000.0,438000000.0,438000000.0,2213000000.0,459000000.0,459000000.0,459000000.0,1415000000.0,533000000.0,533000000.0,533000000.0,2146000000.0,639000000.0,639000000.0,639000000.0,2465000000.0,822000000.0,822000000.0,822000000.0
