fact_unit,2014-04-30,2014-07-30,2014-10-30,2015-02-27,2015-04-30,2015-07-30,2015-10-29,2016-02-26,2016-04-28,2016-07-28,2016-10-27,2017-02-17,2017-04-27,2017-07-27,2017-10-26,2018-02-20,2018-04-26,2018-07-26,2018-10-25,2019-02-19,2019-04-25,2019-07-25,2019-10-24,2020-02-18,2020-04-23,2020-07-23,2020-10-22,2021-02-16,2021-04-22,2021-07-22,2021-10-21,2022-02-15,2022-04-26,2022-07-28,2022-10-27,2023-02-22,2023-04-26,2023-07-26,2023-10-31,2024-02-20,2024-04-25,2024-07-24,2024-10-24,2025-02-18,2025-04-24,2025-07-24,2025-10-23
Liabilities / USD,2035600000.0,2035600000.0,2035600000.0,2035600000.0,1997400000.0,1997400000.0,1997400000.0,1997400000.0,2233300000.0,2233300000.0,2233300000.0,2233300000.0,2131000000.0,2131000000.0,2131000000.0,2131000000.0,2136500000.0,2136500000.0,2136500000.0,2136500000.0,2156200000.0,2156200000.0,2156200000.0,2156200000.0,2206800000.0,2206800000.0,2206800000.0,2206800000.0,2236800000.0,2236800000.0,2236800000.0,2236800000.0,2288600000.0,2288600000.0,2288600000.0,2288600000.0,3046700000.0,3046700000.0,3046700000.0,3046700000.0,2993200000.0,2993200000.0,2993200000.0,2993200000.0,2987100000.0,2987100000.0,2987100000.0
LiabilitiesAndStockholdersEquity / USD,1979900000.0,1979900000.0,1979900000.0,2000600000.0,2015900000.0,2015900000.0,2015900000.0,2015900000.0,2263000000.0,2263000000.0,2263000000.0,2263000000.0,2247400000.0,2247400000.0,2247400000.0,2247400000.0,2542000000.0,2542000000.0,2542000000.0,2542000000.0,2810200000.0,2810200000.0,2810200000.0,2810200000.0,2967200000.0,2967200000.0,2967200000.0,2967200000.0,3069400000.0,3069400000.0,3069400000.0,3069400000.0,3051000000.0,3051000000.0,3051000000.0,3051000000.0,3991200000.0,3991200000.0,3991200000.0,3991200000.0,4311500000.0,4311500000.0,4311500000.0,4311500000.0,4487800000.0,4487800000.0,4487800000.0
LiabilitiesCurrent / USD,490500000.0,490500000.0,490500000.0,490500000.0,531300000.0,531300000.0,532500000.0,532500000.0,447100000.0,447100000.0,447100000.0,447100000.0,429600000.0,429600000.0,429600000.0,429600000.0,460800000.0,460800000.0,460800000.0,460800000.0,520800000.0,520800000.0,520800000.0,520800000.0,507000000.0,507000000.0,507000000.0,507000000.0,521500000.0,521500000.0,521500000.0,521500000.0,601200000.0,601200000.0,601200000.0,601200000.0,703600000.0,703600000.0,703600000.0,703600000.0,1079700000.0,1079700000.0,1079700000.0,1079700000.0,696900000.0,696900000.0,696900000.0
LiabilitiesFairValueDisclosure / USD,,,,,,,,,,,,21200000.0,,,,17500000.0,,,,21600000.0,,19200000.0,19200000.0,19200000.0,24600000.0,24600000.0,24600000.0,24600000.0,28500000.0,28500000.0,28500000.0,28500000.0,25900000.0,25900000.0,25900000.0,25900000.0,20300000.0,20300000.0,20300000.0,20300000.0,18200000.0,18200000.0,18200000.0,18200000.0,17400000.0,17400000.0,17400000.0
LongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442100000.0,1442100000.0,1442100000.0,2094500000.0,2094500000.0,2094500000.0,2094500000.0,2015000000.0,2015000000.0,2015000000.0,2015000000.0,1999500000.0,1999500000.0,1999500000.0
LongTermDebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12600000.0,12600000.0,12600000.0,12600000.0,12600000.0,12600000.0,12600000.0,412600000.0,412600000.0,412600000.0,412600000.0,21900000.0,21900000.0,21900000.0
LongTermDebtFairValue / USD,,,,,,,,,,,,1556600000.0,,,,1510600000.0,,,,1485200000.0,,1403200000.0,1403200000.0,1403200000.0,1474000000.0,1474000000.0,1474000000.0,1474000000.0,1541400000.0,1541400000.0,1541400000.0,1541400000.0,1510400000.0,1510400000.0,1510400000.0,1510400000.0,1978400000.0,1978400000.0,1978400000.0,1978400000.0,1984900000.0,1984900000.0,1984900000.0,1984900000.0,1979300000.0,1979300000.0,1979300000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,300000000.0,,,,600000000.0,,,,300000000.0,,,,801000000.0,,,,800900000.0,,,,800000000.0,,,,800000000.0,,,,800000000.0,,,,1000000000.0,,,,1000000000.0,,,,1000000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,48800000.0,,,,46900000.0,,,,46900000.0,,,,35000000.0,,,,35300000.0,,,,100000.0,,,,200000.0,,,,12600000.0,,,,12600000.0,,,,412600000.0,,,,21900000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,670200000.0,,,,692100000.0,,,,300000000.0,,,,516300000.0,,,,0.0,,,,400300000.0,,,,0.0,,,,190600000.0,,,,400000000.0,,,,0.0,,,,400000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,97500000.0,,,,93900000.0,,,,692100000.0,,,,70000000.0,,,,516300000.0,,,,100000.0,,,,400100000.0,,,,21900000.0,,,,259600000.0,,,,400000000.0,,,,0.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,97500000.0,,,,46900000.0,,,,93900000.0,,,,35000000.0,,,,70000000.0,,,,238900000.0,,,,200000.0,,,,412600000.0,,,,21900000.0,,,,190600000.0,,,,400000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,48800000.0,,,,46900000.0,,,,46900000.0,,,,35000000.0,,,,35000000.0,,,,100000.0,,,,238900000.0,,,,12600000.0,,,,412600000.0,,,,21900000.0,,,,190600000.0,,,
LongTermDebtNoncurrent / USD,1272000000.0,1272000000.0,1272000000.0,1272000000.0,1215000000.0,1215000000.0,1215000000.0,1215000000.0,1457500000.0,1457500000.0,1457500000.0,1457500000.0,1415600000.0,1415600000.0,1415600000.0,1415600000.0,1442300000.0,1442300000.0,1442300000.0,1442300000.0,1409500000.0,1409500000.0,1409500000.0,1409500000.0,1427600000.0,1427600000.0,1427600000.0,1427600000.0,1429400000.0,1429400000.0,1429400000.0,1429400000.0,1429500000.0,1429500000.0,1429500000.0,1429500000.0,2081900000.0,2081900000.0,2081900000.0,2081900000.0,1602400000.0,1602400000.0,1602400000.0,1602400000.0,1977600000.0,1977600000.0,1977600000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,2800000.0,2800000.0,5200000.0,5200000.0,300000.0,300000.0,4500000.0,5200000.0,300000.0,300000.0,10600000.0,4500000.0,2700000.0,2700000.0,2800000.0,20000000.0,,100000.0,100000.0,2700000.0,,200000.0,200000.0,1800000.0,,100000.0,100000.0,1800000.0,,200000.0,200000.0,200000.0,,100000.0,100000.0,300000.0,,100000.0,100000.0,300000.0,,100000.0,100000.0,200000.0,,,
MinorityInterestDecreaseFromRedemptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000000.0,-100000.0,,,-3000000.0,,,,
NetCashProvidedByUsedInFinancingActivities / USD,,,,,,,,,,,,,,,,,,,,-196000000.0,,,-116900000.0,-150900000.0,-99200000.0,-200600000.0,-274400000.0,-183400000.0,-116800000.0,-149200000.0,-179300000.0,-342200000.0,-187200000.0,-265100000.0,-309300000.0,-321900000.0,-104900000.0,448400000.0,606100000.0,-529300000.0,-15400000.0,-138400000.0,-219900000.0,437000000.0,-80000000.0,228200000.0,147300000.0
NetCashProvidedByUsedInInvestingActivities / USD,-4100000.0,-6900000.0,12400000.0,-17500000.0,-14300000.0,-8200000.0,-20900000.0,-18700000.0,-14400000.0,-66500000.0,-534400000.0,-34800000.0,-2800000.0,-38500000.0,-49300000.0,-533800000.0,-27800000.0,-25900000.0,-36100000.0,-64000000.0,-284900000.0,-301300000.0,-408700000.0,-50200000.0,-17700000.0,-36200000.0,-56000000.0,-443800000.0,-18800000.0,-30600000.0,-39300000.0,-77600000.0,-4600000.0,-18700000.0,-14900000.0,-56700000.0,-6300000.0,-23900000.0,-965900000.0,-31600000.0,-51400000.0,-61200000.0,-83400000.0,-994100000.0,-43400000.0,-166000000.0,-190200000.0
NetCashProvidedByUsedInOperatingActivities / USD,400000.0,59200000.0,157600000.0,269200000.0,-900000.0,63800000.0,172000000.0,223900000.0,4400000.0,33200000.0,125500000.0,255900000.0,-800000.0,101200000.0,178400000.0,257000000.0,-40900000.0,64000000.0,170000000.0,377500000.0,-10100000.0,118700000.0,260400000.0,347200000.0,-12600000.0,107000000.0,279400000.0,457800000.0,30800000.0,128000000.0,289400000.0,488200000.0,111800000.0,267500000.0,356400000.0,490300000.0,20500000.0,109100000.0,267100000.0,488600000.0,69000000.0,230100000.0,381100000.0,459500000.0,51100000.0,224100000.0,456000000.0
NetIncomeLoss / USD,39400000.0,99700000.0,21600000.0,220100000.0,35800000.0,79000000.0,139800000.0,32300000.0,45400000.0,109300000.0,82000000.0,175200000.0,57700000.0,152700000.0,154300000.0,153900000.0,68400000.0,173900000.0,263700000.0,229100000.0,72200000.0,186100000.0,302100000.0,273300000.0,80200000.0,189500000.0,321100000.0,434900000.0,400000.0,74100000.0,221000000.0,401800000.0,108000000.0,226700000.0,370200000.0,314300000.0,93000000.0,208100000.0,322700000.0,483000000.0,123500000.0,265500000.0,421800000.0,458000000.0,123800000.0,,
NetIncomeLossAttributableToNoncontrollingInterest / USD,1600000.0,3800000.0,13900000.0,5700000.0,1800000.0,5300000.0,10600000.0,12500000.0,-1700000.0,-600000.0,300000.0,-2600000.0,1100000.0,1500000.0,1900000.0,400000.0,300000.0,600000.0,900000.0,2100000.0,200000.0,300000.0,400000.0,3400000.0,100000.0,200000.0,300000.0,500000.0,100000.0,100000.0,100000.0,300000.0,200000.0,300000.0,400000.0,200000.0,100000.0,200000.0,200000.0,300000.0,100000.0,100000.0,200000.0,300000.0,,,
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,3200000.0,-2800000.0,-500000.0,-1000000.0,-2000000.0,6800000.0,-1900000.0,-3900000.0,-6000000.0,-2200000.0,-2600000.0,-5000000.0,-7100000.0,-7100000.0,,,500000.0,-9400000.0,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,
NoncurrentAssets / USD,,,,337300000.0,,,,322500000.0,,,,535100000.0,,,,519400000.0,,,,571100000.0,,,,693200000.0,,,,679300000.0,,,,663700000.0,,,,617300000.0,,,,807200000.0,,,,826500000.0,,,
NumberOfReportableSegments / pure,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,3.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,
NumberOfReportableSegments / segment,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,,,,,,,,,3.0,3.0,3.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0
OperatingIncomeLoss / USD,68800000.0,169500000.0,148100000.0,371300000.0,67800000.0,157100000.0,263200000.0,240800000.0,71000000.0,166700000.0,277100000.0,326300000.0,82500000.0,206800000.0,328300000.0,358600000.0,99500000.0,234500000.0,361600000.0,434300000.0,98700000.0,242100000.0,384400000.0,492500000.0,108000000.0,253700000.0,421800000.0,525800000.0,28900000.0,125400000.0,285800000.0,565100000.0,131300000.0,276700000.0,415100000.0,403500000.0,117000000.0,264100000.0,427000000.0,530200000.0,171000000.0,355600000.0,548700000.0,586400000.0,172100000.0,381100000.0,596100000.0
OperatingLeaseExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32500000.0,43200000.0,11100000.0,22000000.0,33600000.0,44200000.0,10700000.0,21500000.0,34900000.0,45400000.0,13600000.0,31600000.0,47600000.0,48900000.0,15500000.0,31100000.0,48300000.0
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,27100000.0,25700000.0,25400000.0,25800000.0,25800000.0,25800000.0,25800000.0,,27600000.0,27600000.0,27600000.0,27600000.0,29100000.0,29100000.0,29100000.0,29100000.0,31800000.0,31800000.0,31800000.0,31800000.0,33700000.0,33700000.0,33700000.0,33700000.0,36700000.0,36700000.0,36700000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,55300000.0,55900000.0,55000000.0,55600000.0,55600000.0,55600000.0,55600000.0,,66300000.0,66300000.0,66300000.0,66300000.0,63300000.0,63300000.0,63300000.0,63300000.0,69500000.0,69500000.0,69500000.0,69500000.0,117300000.0,117300000.0,117300000.0,117300000.0,114500000.0,114500000.0,114500000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,16700000.0,24700000.0,35100000.0,8600000.0,16700000.0,24700000.0,35100000.0,8500000.0,16900000.0,25400000.0,34000000.0,9100000.0,18500000.0,27600000.0,36500000.0,9100000.0,18000000.0,27900000.0,39300000.0,10400000.0,21700000.0,32600000.0,44000000.0,11400000.0,23000000.0,36000000.0
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,82400000.0,81600000.0,80400000.0,81400000.0,81400000.0,81400000.0,81400000.0,81400000.0,92000000.0,92000000.0,92000000.0,92000000.0,89900000.0,89900000.0,89900000.0,89900000.0,98100000.0,98100000.0,98100000.0,98100000.0,148100000.0,148100000.0,148100000.0,148100000.0,147700000.0,147700000.0,147700000.0
OtherAssetsCurrent / USD,74900000.0,74800000.0,74800000.0,34800000.0,62800000.0,62800000.0,55600000.0,22900000.0,27900000.0,27900000.0,27900000.0,17400000.0,36300000.0,36300000.0,36300000.0,22200000.0,30100000.0,30100000.0,30100000.0,17000000.0,35800000.0,35800000.0,35000000.0,19600000.0,43400000.0,43400000.0,43400000.0,29200000.0,53900000.0,53900000.0,53900000.0,28100000.0,56000000.0,56000000.0,56000000.0,26900000.0,48500000.0,48500000.0,48500000.0,40200000.0,41500000.0,41500000.0,41500000.0,32600000.0,76600000.0,76600000.0,76600000.0
OtherAssetsNoncurrent / USD,202700000.0,202700000.0,202700000.0,124100000.0,199200000.0,199200000.0,197200000.0,125000000.0,216600000.0,216600000.0,216600000.0,124700000.0,117300000.0,117300000.0,117300000.0,45000000.0,101600000.0,101600000.0,101600000.0,66200000.0,171800000.0,171800000.0,171800000.0,87200000.0,289800000.0,289800000.0,289800000.0,177300000.0,323400000.0,323400000.0,323400000.0,196700000.0,398400000.0,398400000.0,398400000.0,243900000.0,445900000.0,445900000.0,445900000.0,218300000.0,576600000.0,576600000.0,576600000.0,283700000.0,621800000.0,621800000.0,621800000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,5200000.0,,,,35600000.0,,,,-15200000.0,,,,23200000.0,,,,-18800000.0,,,,-19300000.0,,,,5400000.0,,,,3000000.0,,,,-5900000.0,,,,-24300000.0,,,,21100000.0,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax / USD,,,,-100000.0,,,,500000.0,,,,-2800000.0,,,,-2700000.0,,,,-1000000.0,,,,2300000.0,,,,-700000.0,,,,-300000.0,,,,800000.0,,,,-700000.0,,,,-600000.0,,,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,-22900000.0,-33500000.0,,-14300000.0,-10400000.0,-48900000.0,,-33500000.0,-12400000.0,26600000.0,,-32700000.0,-22500000.0,-46500000.0,,-20500000.0,-71400000.0,-141000000.0,,9100000.0,17400000.0,-13600000.0,,-24800000.0,-30800000.0,9400000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,-5600000.0,,,,-1400000.0,,,,1800000.0,,,,5200000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000.0,,,,0.0,,,,3900000.0,,,,2600000.0,,,,5700000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,,,,7500000.0,,,,5800000.0,,,,200000.0,,,,300000.0,,,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax / USD,,,,0.0,,,,-42900000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,2300000.0,,,,100000.0,,,,500000.0,,,,0.0,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,21400000.0,,,,-58400000.0,,,,-66400000.0,,,,-60500000.0,,,,-40700000.0,,,,97500000.0,,,,-56900000.0,,,,13400000.0,,,,57300000.0,,,,-63300000.0,,,,-76200000.0,,,
OtherComprehensiveIncomeLossNetOfTax / USD,,,,21900000.0,,,,-88200000.0,,,,-52200000.0,,,,-85400000.0,,,,-32500000.0,,27100000.0,27100000.0,117200000.0,-14700000.0,-14700000.0,-14700000.0,-60500000.0,-33400000.0,-33400000.0,-33400000.0,4800000.0,-32000000.0,-32000000.0,-32000000.0,61800000.0,-21000000.0,-21000000.0,-21000000.0,-37200000.0,10300000.0,10300000.0,10300000.0,-92100000.0,-24000000.0,-24000000.0,-24000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax / USD,,,,-23000000.0,,,,34100000.0,,,,-9900000.0,,,,-37600000.0,,,,3100000.0,,,,25500000.0,,,,-16600000.0,,,,-8300000.0,,,,4900000.0,,,,25700000.0,,,,-38700000.0,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,,,,-2500000.0,,,,-28200000.0,,,,15700000.0,,,,3000000.0,,,,-5000000.0,,,,-12200000.0,,,,1600000.0,,,,-400000.0,,,,-2000000.0,,,,-7700000.0,,,,9400000.0,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000.0,,,,6100000.0,,,,5000000.0,,,,4800000.0,,,,500000.0,,,
OtherComprehensiveIncomeLossTax / USD,,,,,,,,,,,,,,,,,,,,,,1200000.0,1300000.0,,400000.0,-1100000.0,-900000.0,,500000.0,200000.0,300000.0,,200000.0,400000.0,700000.0,,-300000.0,-300000.0,-100000.0,,-300000.0,-800000.0,-300000.0,,300000.0,300000.0,-100000.0
OtherLiabilitiesNoncurrent / USD,273100000.0,273100000.0,273100000.0,75800000.0,251100000.0,251100000.0,249900000.0,70900000.0,328700000.0,328700000.0,328700000.0,63300000.0,285800000.0,285800000.0,285800000.0,32600000.0,233400000.0,233400000.0,233400000.0,23900000.0,225900000.0,225900000.0,225900000.0,28800000.0,272200000.0,272200000.0,272200000.0,76700000.0,285900000.0,285900000.0,285900000.0,100800000.0,257900000.0,257900000.0,257900000.0,87900000.0,261200000.0,261200000.0,261200000.0,119500000.0,311100000.0,311100000.0,311100000.0,173400000.0,312600000.0,312600000.0,312600000.0
OtherNonoperatingIncomeExpense / USD,-7500000.0,-6700000.0,-6900000.0,-3100000.0,100000.0,1100000.0,3100000.0,-7200000.0,-3100000.0,-3500000.0,-300000.0,-4600000.0,8800000.0,17400000.0,17000000.0,7800000.0,-1300000.0,3000000.0,5600000.0,9400000.0,400000.0,2000000.0,3900000.0,8900000.0,1100000.0,400000.0,-1600000.0,3400000.0,-4000000.0,400000.0,12600000.0,-3800000.0,3500000.0,6700000.0,21400000.0,13000000.0,2200000.0,5600000.0,7100000.0,44000000.0,300000.0,1900000.0,1800000.0,11600000.0,3700000.0,8800000.0,17200000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,-1200000.0,-1800000.0,-24400000.0,,-200000.0,-40800000.0,-41900000.0,-40200000.0,-4000000.0,-4100000.0,-2700000.0,40700000.0,2000000.0,4700000.0,5600000.0,,-800000.0,-1100000.0,-2900000.0,0.0,-100000.0,-100000.0,1100000.0,-3100000.0,800000.0,2300000.0,2000000.0,4300000.0,7000000.0,6200000.0,6000000.0,7700000.0,-1700000.0,800000.0,-12700000.0,-2900000.0,-2400000.0,-700000.0,1300000.0,-12700000.0,-7500000.0,-7400000.0,-9000000.0,7000000.0,-3100000.0,-2900000.0,1000000.0
PaymentsForRepurchaseOfCommonStock / USD,,0.0,0.0,0.0,0.0,30300000.0,50300000.0,0.0,30000000.0,30000000.0,30000000.0,50300000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,60000000.0,60000000.0,85100000.0,30000000.0,30000000.0,30000000.0,60000000.0,63800000.0,63800000.0,63800000.0,67300000.0,94100000.0,94100000.0,94100000.0,226000000.0,149700000.0,149700000.0,149700000.0,208800000.0,61000000.0,61000000.0,61000000.0,412800000.0,0.0,19900000.0,19900000.0,61000000.0,40000000.0,80000000.0,40000000.0
PaymentsForRestructuring / USD,,,,,,,,,2600000.0,3900000.0,5400000.0,,2500000.0,3400000.0,9500000.0,,2400000.0,4200000.0,5200000.0,,2400000.0,3800000.0,12900000.0,,2500000.0,10200000.0,16700000.0,17300000.0,2200000.0,6500000.0,7800000.0,21300000.0,500000.0,800000.0,3200000.0,8600000.0,800000.0,1900000.0,4400000.0,3400000.0,1900000.0,,,10900000.0,,,
PaymentsOfDebtIssuanceCosts / USD,,,,0.0,,,,29100000.0,,,9000000.0,5800000.0,,,300000.0,9000000.0,,,3000000.0,300000.0,,,0.0,9500000.0,,,3000000.0,0.0,,,,4200000.0,,0.0,0.0,0.0,,9100000.0,10200000.0,1900000.0,,0.0,0.0,10200000.0,0.0,6600000.0,6900000.0
PaymentsOfDividendsCommonStock / USD,0.0,0.0,0.0,0.0,7200000.0,14900000.0,22600000.0,0.0,9500000.0,19100000.0,28700000.0,30000000.0,11400000.0,22900000.0,34500000.0,38300000.0,15200000.0,30400000.0,45600000.0,46000000.0,19700000.0,39700000.0,59600000.0,60900000.0,25200000.0,50500000.0,75500000.0,79400000.0,29000000.0,58700000.0,88300000.0,100600000.0,32500000.0,64600000.0,96900000.0,117300000.0,35800000.0,71500000.0,107900000.0,129000000.0,39400000.0,79300000.0,119200000.0,143900000.0,42100000.0,83800000.0,125600000.0
PaymentsToAcquireBusinessesAndInterestInAffiliates / USD,,,,,,,,,,,,,,,,,,,,,,280500000.0,375800000.0,20800000.0,4600000.0,4600000.0,4600000.0,376100000.0,,,0.0,7600000.0,,,6500000.0,12500000.0,0.0,0.0,923100000.0,6500000.0,36600000.0,28600000.0,31700000.0,923100000.0,19300000.0,120800000.0,121200000.0
PaymentsToAcquireProductiveAssets / USD,5300000.0,8700000.0,12000000.0,19600000.0,9200000.0,26000000.0,39800000.0,20200000.0,9400000.0,18600000.0,27300000.0,51500000.0,7400000.0,16500000.0,26400000.0,35200000.0,7800000.0,21400000.0,33700000.0,42500000.0,8700000.0,20900000.0,31800000.0,49300000.0,12300000.0,29300000.0,49400000.0,49100000.0,11800000.0,24400000.0,33300000.0,65600000.0,6300000.0,17900000.0,28700000.0,47100000.0,8700000.0,24600000.0,41500000.0,45400000.0,22300000.0,40000000.0,60700000.0,64000000.0,27200000.0,48100000.0,68000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,,,19600000.0,,,,20200000.0,,,,51500000.0,,,,35200000.0,,,,42500000.0,,,,49300000.0,,,,49100000.0,,,,65600000.0,,,,47100000.0,,,,45400000.0,,,,64000000.0,,,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent / USD,,,,110600000.0,,,,122000000.0,,,,145400000.0,,,,134500000.0,,,,85900000.0,,,,81200000.0,,,,87700000.0,,,,79400000.0,,,,69200000.0,,,,40100000.0,,,,44100000.0,,,
PreferredStockParOrStatedValuePerShare / USD/shares,,,,,,,,,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,
PreferredStockSharesAuthorized / shares,,,,,,,,,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,
ProceedsFromIssuanceOfLongTermDebt / USD,,,,0.0,,,0.0,1300000000.0,,,300000000.0,956300000.0,,,0.0,0.0,,,700000000.0,0.0,,,0.0,700000000.0,,,400000000.0,,,,,,,0.0,0.0,,,600000000.0,600000000.0,,,0.0,0.0,,0.0,400000000.0,400000000.0
ProceedsFromIssuanceOfSeniorLongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000000.0,,,,0.0,,,,0.0,,,,600000000.0,,,
ProceedsFromLinesOfCredit / USD,,,,,,,0.0,0.0,,,80000000.0,0.0,,,0.0,400000000.0,0.0,0.0,165000000.0,0.0,40000000.0,40000000.0,115000000.0,165000000.0,,,,115000000.0,,,,,,,0.0,0.0,0.0,0.0,340000000.0,0.0,30000000.0,30000000.0,30000000.0,340000000.0,0.0,0.0,0.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-2800000.0,-2800000.0,-5200000.0,1300000.0,11800000.0,14600000.0,15400000.0,0.0,5200000.0,8700000.0,1200000.0,0.0,-5100000.0,-1200000.0,2800000.0,3000000.0,2100000.0,4700000.0,6000000.0,-6000000.0,-2400000.0,-2300000.0,100000.0,-4600000.0,-1200000.0,1400000.0,1800000.0,-3800000.0,3100000.0,3000000.0,3200000.0,0.0,-5000000.0,-600000.0,400000.0,4400000.0,-5000000.0,-3700000.0,-4400000.0,3300000.0,-2900000.0,-2900000.0,-2300000.0,-1000000.0,5300000.0,5000000.0,9900000.0
ProceedsFromRepaymentsOfDebt / USD,1700000.0,400000.0,-200000.0,-1100000.0,-8000000.0,-55200000.0,-63100000.0,1338900000.0,-12400000.0,-12200000.0,367400000.0,-78000000.0,-28300000.0,-40500000.0,-53600000.0,278300000.0,-12900000.0,-24800000.0,-16100000.0,-64400000.0,31200000.0,-18400000.0,-27400000.0,10100000.0,-9000000.0,-17900000.0,-18000000.0,-36100000.0,,,-100000.0,-17900000.0,0.0,-100000.0,-100000.0,-200000.0,-3100000.0,593700000.0,789600000.0,11100000.0,26900000.0,-36300000.0,-78500000.0,656400000.0,-3200000.0,393600000.0,389900000.0
ProceedsFromRepaymentsOfOtherDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.0,,-3100000.0,-6300000.0,-9400000.0,,-3100000.0,-6300000.0,-9500000.0,,-3200000.0,-6400000.0,-10100000.0
ProceedsFromStockOptionsExercised / USD,,,,,,,,,,,,,,,,11000000.0,,,,5800000.0,,,,7200000.0,,,,,,,,,,,,,,,,,,,,3300000.0,,,
ProductWarrantyAccrualAdditionsFromBusinessAcquisition / USD,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,400000.0,400000.0,500000.0,0.0,,,,500000.0,,,,,,,0.0,0.0,,,1700000.0,0.0,,,,1400000.0,,,0.0
