fact_unit,2012-12-10,2013-03-04,2013-03-05,2013-06-04,2013-09-25,2013-12-05,2014-02-24,2014-06-03,2014-09-18,2014-11-25,2015-03-03,2015-05-28,2015-09-17,2015-11-24,2016-02-26,2016-05-27,2016-09-08,2016-11-22,2017-03-01,2017-06-01,2017-09-07,2017-11-21,2018-02-27,2018-06-05,2018-09-13,2018-11-30,2019-02-27,2019-05-30,2019-09-09,2019-11-26,2020-02-25,2020-05-22,2020-09-04,2020-11-19,2021-02-23,2021-05-21,2021-09-03,2021-11-19,2022-02-23,2022-05-20,2022-09-06,2022-11-18,2023-02-22,2023-05-24,2023-09-01,2023-11-17,2024-02-21,2024-05-21,2024-09-06,2024-11-21,2025-02-14,2025-05-21,2025-08-29,2025-11-20
IncreaseDecreaseInFinanceReceivables / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272600000.0,12400000.0,86500000.0,332200000.0,30100000.0,43600000.0,43300000.0,412700000.0,738700000.0,-11000000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,2661000.0,5094000.0,5094000.0,9251000.0,5114000.0,3830000.0,7290000.0,5991000.0,11063000.0,1707000.0,6207000.0,7926000.0,8865000.0,-3400000.0,32400000.0,30900000.0,10300000.0,-7300000.0,12900000.0,17800000.0,69000000.0,-10100000.0,3800000.0,11800000.0,31200000.0,39000000.0,105800000.0,177100000.0,175300000.0,25100000.0,90600000.0,164400000.0,299100000.0,59200000.0,141500000.0,208000000.0,-28600000.0,37600000.0,99400000.0,135500000.0,1600000.0,72800000.0,72900000.0,98900000.0,26500000.0,28700000.0,78400000.0,169400000.0,110000000.0,-54000000.0,-45900000.0,-47200000.0,270600000.0,4000000.0
IncrementalCommonSharesAttributableToCallOptionsAndWarrants / shares,,,,5782000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7800000.0,6000000.0,7300000.0,0.0,16000000.0,28600000.0,26500000.0,18600000.0,24000000.0
IncrementalCommonSharesAttributableToConversionOfDebtSecurities / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17800000.0,16500000.0,17400000.0,0.0,11600000.0,24600000.0,22800000.0,35700000.0,12000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13000000.0,11500000.0,11400000.0,0.0,12100000.0,24400000.0,23700000.0,23800000.0,19000000.0
IntangibleAssetsGrossExcludingGoodwill / USD,,,,,,,,51046000.0,51046000.0,51046000.0,51046000.0,51046000.0,51046000.0,,,,,,,,,,,83900000.0,83900000.0,187300000.0,187300000.0,187300000.0,187300000.0,380700000.0,380700000.0,380700000.0,380700000.0,532300000.0,532300000.0,532300000.0,,788000000.0,788000000.0,788000000.0,788000000.0,798900000.0,798900000.0,798900000.0,798900000.0,834700000.0,834700000.0,834700000.0,834700000.0,1015100000.0,1015100000.0,1015100000.0,1015100000.0,1170000000.0
IntangibleAssetsNetExcludingGoodwill / USD,,,,,,,,1358000.0,1358000.0,47955000.0,47955000.0,47955000.0,47955000.0,52700000.0,52700000.0,52700000.0,52700000.0,44000000.0,44000000.0,44000000.0,44000000.0,53700000.0,53700000.0,53700000.0,53700000.0,140800000.0,140800000.0,140800000.0,140800000.0,280600000.0,280600000.0,280600000.0,280600000.0,358200000.0,358200000.0,358200000.0,358200000.0,498600000.0,498600000.0,498600000.0,498600000.0,384500000.0,384500000.0,384500000.0,384500000.0,315400000.0,315400000.0,315400000.0,315400000.0,374900000.0,374900000.0,374900000.0,374900000.0,763000000.0
IntangibleAssetsNetIncludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498600000.0,,,,384500000.0,,,,315400000.0,,,,374900000.0,
InterestExpenseDebt / USD,,,,,,,,,1826000.0,5478000.0,,,1826000.0,5500000.0,11000000.0,16600000.0,1800000.0,5700000.0,11500000.0,17400000.0,22300000.0,6000000.0,12100000.0,18300000.0,23400000.0,6300000.0,12700000.0,19200000.0,24500000.0,22600000.0,42800000.0,63200000.0,29500000.0,18700000.0,37500000.0,56500000.0,82900000.0,40200000.0,80700000.0,121600000.0,87700000.0,6900000.0,13700000.0,20500000.0,163100000.0,6800000.0,13700000.0,20500000.0,27400000.0,,,,25800000.0,
InterestExpenseDebtExcludingAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3200000.0,6300000.0,9600000.0,700000.0,3200000.0,6300000.0,9500000.0,12700000.0,5100000.0,10100000.0,15100000.0,13800000.0,5100000.0,10100000.0,15100000.0,20200000.0,5000000.0,10200000.0,15200000.0,20200000.0,,,,19100000.0,
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,5700000.0,8000000.0,27200000.0,1000000.0
InterestIncomeOther / USD,,,,,,,,,,,,,,,,,,,,,3900000.0,,,,8800000.0,5100000.0,11000000.0,17700000.0,14700000.0,15400000.0,33400000.0,51700000.0,27100000.0,15800000.0,29700000.0,38000000.0,69800000.0,,,,41400000.0,1400000.0,3300000.0,5900000.0,8500000.0,29400000.0,86000000.0,151900000.0,15600000.0,71200000.0,156500000.0,234800000.0,224400000.0,86000000.0
InventoryNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115900000.0,
InventoryWriteDown / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24900000.0,
LeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800000.0,33400000.0,53100000.0,80400000.0,,,,80400000.0,,,,80400000.0,,,,75200000.0,,,,89700000.0,,,,91300000.0,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502600000.0,473800000.0,463500000.0,453300000.0,,,,426600000.0,,,,380100000.0,,,,392800000.0,,,,538800000.0,,,,493900000.0,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190700000.0,193000000.0,195900000.0,145800000.0,,,,97500000.0,,,,57400000.0,,,,57200000.0,,,,144200000.0,,,,112300000.0,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72200000.0,,,,78800000.0,,,,73500000.0,,,,74300000.0,,,,84800000.0,,,,99400000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000000.0,49400000.0,50500000.0,50900000.0,,,,57400000.0,,,,56000000.0,,,,59600000.0,,,,42400000.0,,,,45200000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,60100000.0,61200000.0,51600000.0,,,,58700000.0,,,,62100000.0,,,,60500000.0,,,,87500000.0,,,,47700000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68400000.0,66000000.0,67000000.0,62400000.0,,,,61600000.0,,,,64500000.0,,,,67800000.0,,,,88000000.0,,,,94300000.0,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800000.0,71800000.0,73900000.0,70400000.0,,,,72600000.0,,,,66600000.0,,,,73400000.0,,,,91900000.0,,,,95000000.0,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69200000.0,65500000.0,61600000.0,58800000.0,,,,47400000.0,,,,41700000.0,,,,53400000.0,,,,92400000.0,,,,76500000.0,
Liabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9478000000.0,12043600000.0,12043600000.0,12043600000.0,12043600000.0,12752700000.0,12752700000.0,12752700000.0,12752700000.0,14821200000.0,14821200000.0,14821200000.0,14821200000.0,15752000000.0
LiabilitiesAndStockholdersEquity / USD,407804000.0,407804000.0,407804000.0,407804000.0,407804000.0,585606000.0,585606000.0,585606000.0,585606000.0,1478466000.0,1478466000.0,1478466000.0,1478466000.0,1965200000.0,1965200000.0,1965200000.0,1965200000.0,2858200000.0,2858200000.0,2858200000.0,2858200000.0,3438300000.0,3438300000.0,3438300000.0,3438300000.0,5948900000.0,5948900000.0,5948900000.0,5948900000.0,6592200000.0,6592200000.0,6592200000.0,6592200000.0,9065400000.0,9065400000.0,9065400000.0,9065400000.0,10241600000.0,10241600000.0,10241600000.0,10241600000.0,12253600000.0,12253600000.0,12253600000.0,12253600000.0,14501100000.0,14501100000.0,14501100000.0,14501100000.0,19990900000.0,19990900000.0,19990900000.0,19990900000.0,23576000000.0
LiabilitiesCurrent / USD,122006000.0,122006000.0,122006000.0,122006000.0,122006000.0,206102000.0,206102000.0,206102000.0,206102000.0,348171000.0,348171000.0,348171000.0,348171000.0,1032200000.0,1032200000.0,1032200000.0,1032200000.0,846800000.0,846800000.0,846800000.0,846800000.0,1201300000.0,1201300000.0,1201300000.0,1201300000.0,2101700000.0,2101700000.0,2101700000.0,2101700000.0,2053300000.0,2053300000.0,2053300000.0,2053300000.0,2691700000.0,2691700000.0,2691700000.0,2691700000.0,5116700000.0,5116700000.0,5116700000.0,5116700000.0,8306300000.0,8306300000.0,8306300000.0,8306300000.0,7737500000.0,7737500000.0,7737500000.0,7737500000.0,7682700000.0,7682700000.0,7682700000.0,7682700000.0,7988000000.0
LongTermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,547500000.0,547500000.0,547500000.0,547500000.0,575400000.0,575400000.0,575400000.0,575400000.0,554400000.0,554400000.0,554400000.0,554400000.0,888300000.0,888300000.0,888300000.0,888300000.0,1051900000.0,1051900000.0,1051900000.0,1051900000.0,3047900000.0,3047900000.0,3047900000.0,3047900000.0,4173200000.0,4173200000.0,4173200000.0,4173200000.0,5555000000.0
LossContingencyAccrualAtCarryingValue / USD,1250000.0,1000000.0,1000000.0,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176800000.0,180500000.0,184400000.0,184400000.0,184400000.0,184400000.0,184400000.0,146000000.0
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43000000.0,-41600000.0,-40300000.0,184400000.0,-43000000.0
LossContingencyEstimateOfPossibleLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151500000.0,151500000.0,151500000.0,151500000.0,151500000.0,151500000.0,151500000.0,152000000.0
LossContingencyPatentsAllegedlyInfringedNumber / patent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
NetCashProvidedByUsedInFinancingActivities / USD,,1665000.0,1665000.0,2569000.0,2580000.0,1245000.0,,,219322000.0,,,,25018000.0,,,,575100000.0,,,,48200000.0,,,,38900000.0,-123400000.0,-258600000.0,-240800000.0,-386000000.0,-261800000.0,-669600000.0,-637800000.0,1245600000.0,-167100000.0,-173200000.0,-1132500000.0,-773900000.0,-464500000.0,-469900000.0,-768400000.0,673000000.0,38700000.0,-519800000.0,-453500000.0,-1104000000.0,31100000.0,-219700000.0,-91500000.0,-806600000.0,-41800000.0,-114400000.0,-1163800000.0,-1726300000.0,-220000000.0
NetCashProvidedByUsedInInvestingActivities / USD,,-7063000.0,-7063000.0,-11281000.0,-13000000.0,-172490000.0,-192228000.0,-196637000.0,-14565000.0,-93959000.0,-149662000.0,-229306000.0,-151565000.0,-201100000.0,-487400000.0,-480600000.0,-320300000.0,-263500000.0,-284700000.0,-339300000.0,-679000000.0,-71200000.0,-244300000.0,-411100000.0,-338900000.0,-52400000.0,-88500000.0,-313600000.0,-472600000.0,-713100000.0,-1236900000.0,-1377200000.0,-520000000.0,244500000.0,680900000.0,955600000.0,-1825900000.0,-886200000.0,-1270600000.0,-1478200000.0,288000000.0,-229900000.0,-504200000.0,-461300000.0,-1480600000.0,-1319800000.0,-2484300000.0,-2396400000.0,-933400000.0,-129000000.0,-1454500000.0,-1341400000.0,-2033800000.0,-544000000.0
NetCashProvidedByUsedInOperatingActivities / USD,,47703000.0,47703000.0,58478000.0,32102000.0,23076000.0,57583000.0,72789000.0,77368000.0,38881000.0,80277000.0,114556000.0,114519000.0,74900000.0,151800000.0,239000000.0,88400000.0,146700000.0,301000000.0,471300000.0,352800000.0,203500000.0,417800000.0,629000000.0,658600000.0,274000000.0,518600000.0,760500000.0,868800000.0,252300000.0,527700000.0,824100000.0,1038100000.0,225200000.0,532100000.0,702000000.0,1055600000.0,534900000.0,899400000.0,1177200000.0,1035700000.0,588900000.0,1071500000.0,1461000000.0,1503000000.0,1236700000.0,1931300000.0,2363400000.0,1984700000.0,1526000000.0,2216000000.0,2744900000.0,2777500000.0,1510000000.0
NetIncomeLoss / USD,4116000.0,4540000.0,4540000.0,5336000.0,-12528000.0,-3515000.0,-6128000.0,-13410000.0,737000.0,-7861000.0,-47807000.0,-194394000.0,-29246000.0,-30100000.0,-73100000.0,-119000000.0,-226500000.0,-39900000.0,-97200000.0,-161300000.0,-131300000.0,-56900000.0,-117500000.0,-178400000.0,-192700000.0,-63200000.0,-88800000.0,-129200000.0,-203000000.0,-38300000.0,-40900000.0,-61100000.0,-122200000.0,-59600000.0,-133300000.0,-208100000.0,-81900000.0,-92200000.0,-234500000.0,-379600000.0,-267000000.0,-103600000.0,-197100000.0,-270300000.0,-498900000.0,20000000.0,104200000.0,212000000.0,-267000000.0,194200000.0,1941100000.0,2219900000.0,439700000.0,351000000.0
NoncurrentAssets / USD,,,,,,,,,,,,,,,,,,,,,117200000.0,,,,211100000.0,,,,273100000.0,,,,296000000.0,,,,606800000.0,,,,581300000.0,,,,599800000.0,,,,617800000.0,,,,747000000.0,
NotesAndLoansReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200000.0,26800000.0,32100000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,112600000.0,112600000.0,112600000.0,115000000.0,435100000.0,435100000.0,435100000.0,435100000.0,830200000.0,830200000.0,830200000.0,830200000.0,806000000.0
NotesAndLoansReceivableGrossNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500000.0,38900000.0,68900000.0,198600000.0,198600000.0,198600000.0,198600000.0,198600000.0,194600000.0,194600000.0,194600000.0,196100000.0,698600000.0,698600000.0,698600000.0,698600000.0,1286400000.0,1286400000.0,1286400000.0,1286400000.0,1079000000.0
NotesAndLoansReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,26500000.0,31400000.0,79000000.0,79000000.0,79000000.0,79000000.0,79000000.0,111300000.0,111300000.0,111300000.0,111300000.0,388800000.0,388800000.0,388800000.0,388800000.0,725900000.0,725900000.0,725900000.0,725900000.0,715000000.0
NotesAndLoansReceivableNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300000.0,38500000.0,67400000.0,194300000.0,194300000.0,194300000.0,194300000.0,194300000.0,192100000.0,192100000.0,192100000.0,192100000.0,653300000.0,653300000.0,653300000.0,653300000.0,1182100000.0,1182100000.0,1182100000.0,1182100000.0,1002000000.0
NotesReceivableGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051600000.0,1926300000.0,1926300000.0,1926300000.0,1926300000.0,1730000000.0
NumberOfOperatingSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
OperatingExpenses / USD,35373000.0,75267000.0,75267000.0,122375000.0,96728000.0,64875000.0,135913000.0,215962000.0,180694000.0,101384000.0,242104000.0,498826000.0,304972000.0,162700000.0,359500000.0,566000000.0,653900000.0,250000000.0,540600000.0,844000000.0,776400000.0,345900000.0,709700000.0,1066900000.0,1165800000.0,414000000.0,822700000.0,1275800000.0,1444500000.0,504600000.0,1006600000.0,1547000000.0,1732700000.0,606000000.0,1242500000.0,1910100000.0,2145300000.0,712700000.0,1510800000.0,2364500000.0,2587900000.0,949500000.0,1935000000.0,2928800000.0,3285300000.0,1086300000.0,2235300000.0,3402700000.0,3971600000.0,1190100000.0,2612500000.0,3907000000.0,4595700000.0,1299000000.0
OperatingIncomeLoss / USD,6900000.0,8176000.0,8176000.0,8135000.0,-10404000.0,-3131000.0,-5288000.0,-11738000.0,3891000.0,-7011000.0,-44167000.0,-189899000.0,-18621000.0,-23800000.0,-62300000.0,-99000000.0,-215300000.0,-32000000.0,-82100000.0,-134600000.0,-99800000.0,-49000000.0,-103400000.0,-152500000.0,-157300000.0,-53500000.0,-76000000.0,-121300000.0,-165800000.0,-32100000.0,-25500000.0,-44200000.0,-104200000.0,-51800000.0,-104700000.0,-161200000.0,-54100000.0,-44500000.0,-133300000.0,-243700000.0,-179000000.0,-82700000.0,-156600000.0,-204200000.0,-304100000.0,15200000.0,55100000.0,133800000.0,-188800000.0,215200000.0,268800000.0,445500000.0,387300000.0,286000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14700000.0,29200000.0,46300000.0,63500000.0,,,,63500000.0,,,,63500000.0,,,,59300000.0,,,,67600000.0,,,,64200000.0,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433400000.0,408300000.0,401900000.0,394500000.0,,,,379200000.0,,,,338400000.0,,,,339400000.0,,,,446400000.0,,,,417400000.0,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61800000.0,54800000.0,57300000.0,57900000.0,,,,65800000.0,,,,62300000.0,,,,60200000.0,,,,65900000.0,,,,79200000.0,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,336600000.0,336600000.0,336600000.0,336600000.0,313400000.0,313400000.0,313400000.0,313400000.0,276100000.0,276100000.0,276100000.0,276100000.0,279200000.0,279200000.0,279200000.0,279200000.0,380500000.0,380500000.0,380500000.0,380500000.0,338000000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500000.0,34700000.0,50300000.0,78300000.0,,,,78300000.0,,,,78300000.0,,,,81700000.0,,,,81500000.0,,,,82700000.0,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,258700000.0,258700000.0,258700000.0,258700000.0,262900000.0,262900000.0,262900000.0,262900000.0,242000000.0,242000000.0,242000000.0,242000000.0,263300000.0,263300000.0,263300000.0,263300000.0,385900000.0,385900000.0,385900000.0,385900000.0,347000000.0
OperatingLeaseRightOfUseAssetAmortizationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32600000.0,47400000.0,12700000.0,25100000.0,37500000.0,44500000.0,12100000.0,24600000.0,36700000.0,54400000.0,12400000.0,26100000.0,40700000.0,49900000.0,16000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.039,0.039,0.039,,,,0.039,,,,0.038,,,,0.04,,,,0.047,,,,0.053,
OtherAssetsNoncurrent / USD,5168000.0,5168000.0,5168000.0,5168000.0,5168000.0,6507000.0,6507000.0,5149000.0,5149000.0,66528000.0,66528000.0,66528000.0,66528000.0,73300000.0,73300000.0,73300000.0,73300000.0,106700000.0,106700000.0,106700000.0,106700000.0,169100000.0,169100000.0,169100000.0,169100000.0,326200000.0,326200000.0,326200000.0,326200000.0,423100000.0,423100000.0,423100000.0,423100000.0,603900000.0,603900000.0,603900000.0,181600000.0,421400000.0,421400000.0,421400000.0,421400000.0,504700000.0,504700000.0,504700000.0,312600000.0,344800000.0,321700000.0,321700000.0,321700000.0,352900000.0,352900000.0,352900000.0,352900000.0,422000000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,,,,,,,-11000.0,23000.0,0.0,,59000.0,77000.0,-16000.0,100000.0,300000.0,200000.0,-100000.0,-300000.0,-600000.0,700000.0,0.0,-1800000.0,-4700000.0,-4700000.0,1100000.0,-1900000.0,-7200000.0,-9100000.0,-4300000.0,900000.0,5700000.0,8100000.0,-7500000.0,2700000.0,1600000.0,2000000.0,10400000.0,-1300000.0,-1600000.0,-2400000.0,1000000.0,-2200000.0,-11000000.0,-25600000.0,-3000000.0,-27800000.0,5700000.0,7500000.0,-25000000.0,-18200000.0,41900000.0,2600000.0,-13000000.0,-3000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-700000.0,-100000.0,-3500000.0,900000.0,1100000.0,-5500000.0,400000.0,300000.0,-300000.0,2300000.0,-6000000.0,1000000.0,-4500000.0,13200000.0,800000.0,-9300000.0,-22800000.0,-17400000.0,-27700000.0,38800000.0,27400000.0,-20700000.0,-31600000.0,-5200000.0,-14800000.0,25400000.0,1000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300000.0,-1900000.0,-16600000.0,-38200000.0,1100000.0,-42500000.0,20600000.0,2900000.0,-54000000.0,-40900000.0,-13300000.0,-28400000.0,-200000.0,0.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24800000.0,-24800000.0,-24800000.0,-24800000.0,-24800000.0,700000.0,700000.0,700000.0,700000.0,-10600000.0,-10600000.0,-10600000.0,-10600000.0,40000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4900000.0,-2700000.0,-7300000.0,-15400000.0,18500000.0,-14800000.0,-18200000.0,-24500000.0,-33300000.0,-9300000.0,-8100000.0,-13600000.0,-25600000.0,-1000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,700000.0,0.0,-2900000.0,-6100000.0,-5200000.0,1100000.0,-3600000.0,-3800000.0,-9800000.0,-4400000.0,-2600000.0,6600000.0,9200000.0,-13000000.0,3100000.0,1900000.0,1700000.0,12700000.0,-7300000.0,-600000.0,-6900000.0,14200000.0,-1400000.0,-20300000.0,-48400000.0,-20400000.0,-55500000.0,44500000.0,34900000.0,-45700000.0,-49800000.0,36700000.0,-12200000.0,12400000.0,-2000000.0
OtherLiabilitiesNoncurrent / USD,7215000.0,7215000.0,7215000.0,7215000.0,7215000.0,11799000.0,11799000.0,11799000.0,11799000.0,32177000.0,32177000.0,32177000.0,32177000.0,67400000.0,67400000.0,67400000.0,67400000.0,79400000.0,79400000.0,79400000.0,79400000.0,147600000.0,147600000.0,147600000.0,147600000.0,229600000.0,229600000.0,229600000.0,229600000.0,216000000.0,216000000.0,216000000.0,216000000.0,90100000.0,90100000.0,90100000.0,90100000.0,97700000.0,97700000.0,97700000.0,97700000.0,108400000.0,108400000.0,108400000.0,108400000.0,114200000.0,86100000.0,86100000.0,86100000.0,430900000.0,430900000.0,430900000.0,430900000.0,887000000.0
OtherNonoperatingIncomeExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,8400000.0,300000.0,500000.0,-300000.0,10200000.0,-2400000.0,-3200000.0,-3200000.0,28500000.0,0.0,-700000.0,-1100000.0,-2900000.0,,,,1200000.0,900000.0,600000.0,-3600000.0,-700000.0,-7800000.0,-5700000.0,-9300000.0,-8400000.0,-6000000.0,-100000.0,-5900000.0,-10300000.0,5000000.0
PaymentsForRepurchaseOfCommonStock / USD,59000.0,63000.0,63000.0,63000.0,90000.0,24000.0,35000.0,71000.0,82000.0,8000.0,109000.0,132000.0,78000.0,,,,,0.0,0.0,0.0,0.0,50000000.0,170100000.0,295100000.0,0.0,134100000.0,259100000.0,259100000.0,411000000.0,0.0,330000000.0,330000000.0,259100000.0,198100000.0,198100000.0,1198100000.0,330000000.0,500000000.0,500000000.0,850000000.0,1198100000.0,0.0,550000000.0,550000000.0,1178100000.0,22700000.0,272700000.0,272700000.0,892300000.0,66700000.0,66700000.0,566700000.0,272700000.0,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11000000.0,0.0,11400000.0,22900000.0,34300000.0,21400000.0,13900000.0,21000000.0,24600000.0,43700000.0,5300000.0,12000000.0,16800000.0,33200000.0,9700000.0,15400000.0,21900000.0,22700000.0,20000000.0,28600000.0,39800000.0,28800000.0,13900000.0,15400000.0,17500000.0,50300000.0,15500000.0,19300000.0,22700000.0,20400000.0,22000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,0.0,0.0,0.0,,10102000.0,85726000.0,0.0,,,,85700000.0,,,0.0,15100000.0,,,90700000.0,0.0,0.0,0.0,370100000.0,90700000.0,154800000.0,154900000.0,382800000.0,374100000.0,66400000.0,195700000.0,583500000.0,773700000.0,225100000.0,630500000.0,777300000.0,583500000.0,17400000.0,17400000.0,17400000.0,777300000.0,,185600000.0,204500000.0,37000000.0,0.0,610600000.0,610600000.0,204500000.0,500000000.0
PaymentsToAcquireInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,226800000.0,372500000.0,387900000.0,995900000.0,741000000.0,2031900000.0,2426600000.0,725700000.0,274300000.0,283300000.0,295500000.0,2984600000.0,829700000.0,1112500000.0,1494100000.0,1180800000.0,439100000.0,1055300000.0,1296400000.0,1958900000.0,2112800000.0,3719300000.0,4461400000.0,2271700000.0,854700000.0,2011400000.0,2486500000.0,5460400000.0,660000000.0
PaymentsToAcquireProductiveAssets / USD,2732000.0,7063000.0,7063000.0,11281000.0,13000000.0,4015000.0,10236000.0,16595000.0,14565000.0,15680000.0,25483000.0,31379000.0,22442000.0,5900000.0,12100000.0,21900000.0,36100000.0,19500000.0,36900000.0,56200000.0,33800000.0,20900000.0,65600000.0,114200000.0,72500000.0,32200000.0,57800000.0,86600000.0,163400000.0,34300000.0,57800000.0,78100000.0,112000000.0,47200000.0,96300000.0,182600000.0,131200000.0,29600000.0,61700000.0,88600000.0,214400000.0,34600000.0,115300000.0,153600000.0,116000000.0,39600000.0,77900000.0,109100000.0,192800000.0,36800000.0,72000000.0,109400000.0,146300000.0,44000000.0
